paper_id,title,year
W4391313079,"Crystal Thermal Transport in Altermagnetic <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msub><mml:mrow><mml:mi>RuO</mml:mi></mml:mrow><mml:mrow><mml:mn>2</mml:mn></mml:mrow></mml:msub></mml:mrow></mml:math>",2024
W4391656593,"Flat bands promoted by Hund's rule coupling in the candidate double-layer high-temperature superconductor <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:msub><mml:mi>La</mml:mi><mml:mn>3</mml:mn></mml:msub><mml:msub><mml:mi>Ni</mml:mi><mml:mn>2</mml:mn></mml:msub><mml:msub><mml:mi mathvariant=""normal"">O</mml:mi><mml:mn>7</mml:mn></mml:msub></mml:mrow></mml:math> under high pressure",2024
W4391690680,Secondary Amines Functionalized Organocatalytic Iodine Redox for High‐Performance Aqueous Dual‐Ion Batteries,2024
W4391836292,Janus Binder Chemistry for Synchronous Enhancement of Iodine Species Adsorption and Redox Kinetics toward Sustainable Aqueous Zn–I<sub>2</sub> Batteries,2024
W4391898679,Janus Nanofiber Membranes with Photothermal‐Enhanced Biofluid Drainage and Sterilization for Diabetic Wounds,2024
W4391914158,Experimental investigation of a novel high performance multi-walled carbon nano-polyvinylpyrrolidone/silicon-based shear thickening fluid damper,2024
W4391971084,Prompt engineering in consistency and reliability with the evidence-based guideline for LLMs,2024
W4392015136,A Phase 3 Trial of Seladelpar in Primary Biliary Cholangitis,2024
W4392201174,"Advancing Precision Medicine: A Review of Innovative In Silico Approaches for Drug Development, Clinical Pharmacology and Personalized Healthcare",2024
W4392295937,Does the Squeaky Wheel Get More Grease? The Direct and Indirect Effects of Citizen Participation on Environmental Governance in China,2024
W4392298148,Liquid lens based holographic camera for real 3D scene hologram acquisition using end-to-end physical model-driven network,2024
W4392621807,Heavy metals pollution from smelting activities: A threat to soil and groundwater,2024
W4392807904,Enhancing Interface Connectivity for Multifunctional Magnetic Carbon Aerogels: An In Situ Growth Strategy of Metal‐Organic Frameworks on Cellulose Nanofibrils,2024
W4392886232,Infectious Diseases Society of America Guidelines on the Diagnosis of COVID-19: Serologic Testing,2024
W4392933398,Energy systems capacity planning under high renewable penetration considering concentrating solar power,2024
W4392980187,Executive summary of the KDIGO 2024 Clinical Practice Guideline for the Evaluation and Management of Chronic Kidney Disease: known knowns and known unknowns,2024
W4393164278,"Progress in Understanding Oxidative Stress, Aging, and Aging-Related Diseases",2024
W4393279922,Single [0001]-oriented zinc metal anode enables sustainable zinc batteries,2024
W4393295221,Oxygen vacancy enriched SrTiO3 and NiO-based S-scheme heterojunction moored on activated carbon from exhausted water filter batteries for ameliorated photodegradation of doxycycline hydrochloride and methyl orange degradation,2024
W4393342032,"A review on recent trends, challenges, and innovations in alkaline water electrolysis",2024
W4393928569,The formation of unsaturated IrOx in SrIrO3 by cobalt-doping for acidic oxygen evolution reaction,2024
W4394008640,CasFormer: Cascaded transformers for fusion-aware computational hyperspectral imaging,2024
W4394595642,Translational and Therapeutic Evaluation of RAS-GTP Inhibition by RMC-6236 in RAS-Driven Cancers,2024
W4394624215,Positionality Statements as a Function of Coloniality: Interrogating Reflexive Methodologies,2024
W4394694527,ROS-dependent S-palmitoylation activates cleaved and intact gasdermin D,2024
W4394997612,Interstitial Lung Disease,2024
W4395012011,A Prolonged Artificial Nighttime-light Dataset of China (1984-2020),2024
W4395039537,Return on Investment in Training and Performance Improvement Programs,2024
W4395638844,Hymenoptera Nylander (Luomus),2024
W4396939005,Microplastic presence in dog and human testis and its potential association with sperm count and weights of testis and epididymis,2024
W4398252461,Orbital-dependent electron correlation in double-layer nickelate La3Ni2O7,2024
W4399318659,Indicators of Global Climate Change 2023: annual update of key indicators of the state of the climate system and human influence,2024
W4399653159,Tumor Cell-Targeting and Tumor Microenvironment–Responsive Nanoplatforms for the Multimodal Imaging-Guided Photodynamic/Photothermal/Chemodynamic Treatment of Cervical Cancer,2024
W4399746108,"Historia de gentibus septentrionalibus, 1558",2024
W4399882939,Bibliometric Analysis: The Main Steps,2024
W4400300659,World Investment Report 2024,2024
W4401160614,Long COVID: a clinical update,2024
W4401569678,"Ecological footprints, carbon emissions, and energy transitions: the impact of artificial intelligence (AI)",2024
W4401719699,Solution Chemistry of Flotation,2024
W4401905896,"Medieval Councils, Decretals and Collections of Canon Law",2024
W4402442445,Several Letters Written by a Noble Lord to a Young Man at the University.,2024
W4402750227,Understanding Crime Prevention,2024
W4402828413,Social Organization and Social Process,2024
W4402988539,Artificial Intelligence-Enabled Intelligent Assistant for Personalized and Adaptive Learning in Higher Education,2024
W4403082094,Applied Fluid Mechanics,2024
W4403405590,Iranian Journal of Toxicology,2024
W4403453550,Psychosomatische Medizin,2024
W4403934776, Investigating the reproduction and production of nanowires ( NWS) or doped nanowires ,2024
W4404031659,Investigating the structure of electromagnetic nanoparticles (multifunctional) with superparamagnetic properties ,2024
W4404076883,"A scalable, extensive and non-destructive trapping method based on dielectric forces to collect nanoparticles and nano-biosensing tools ",2024
W4404125894,"""Quantum Nano wires"" exploit quantum mechanics to produce wires with a wide range of unique electrical properties ",2024
W4404356490,A Survey on Multimodal Large Language Models,2024
W4405464916,Proceedings of the 25th ACM Conference on Economics and Computation,2024
W4406284382,Chinese Theoretical Psychology,2024
W614329324,Immuno-Gold Electron Microscopy in Virus Diagnosis and Research,2024
W132637044,"Carnap, Kuhn, and the Philosophy of Scientific Methodology",2024
W1541734517,"Probing Beneath Cross-National Averages: Poverty, Inequality, and Growth in the Philippines",2024
W2327709436,Industrial Conflict in Modern Britain,2024
W4206688928,Progress in Fractional Differentiation and Applications,2025
W4300983659,Diagnostic Ophthalmology.,2025
W4390579529,Human trials exploring anti-aging medicines,2024
W4390588140,Roll-to-roll fabricated polymer composites filled with subnanosheets exhibiting high energy density and cyclic stability at 200 °C,2024
W4390637321,A Tough Monolithic‐Integrated Triboelectric Bioplastic Enabled by Dynamic Covalent Chemistry,2024
W4390669122,The Evolving Microbiome of Dental Caries,2024
W4390741291,Environmental stress mediates groundwater microbial community assembly,2024
W4390752211,MASTERING COMPLIANCE: A COMPREHENSIVE REVIEW OF REGULATORY FRAMEWORKS IN ACCOUNTING AND CYBERSECURITY,2024
W4390770102,A review on physics-informed data-driven remaining useful life prediction: Challenges and opportunities,2024
W4390792790,Unraveling the pH-Dependent Oxygen Reduction Performance on Single-Atom Catalysts: From Single- to Dual-Sabatier Optima,2024
W4390945379,"Fractional Chern Insulator in Twisted Bilayer <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msub><mml:mrow><mml:mi>MoTe</mml:mi></mml:mrow><mml:mrow><mml:mn>2</mml:mn></mml:mrow></mml:msub></mml:mrow></mml:math>",2024
W4390966183,"Tough, Antifreezing, and Piezoelectric Organohydrogel as a Flexible Wearable Sensor for Human–Machine Interaction",2024
W4391027505,Causality-enriched epigenetic age uncouples damage and adaptation,2024
W4391258424,Alkyl ammonium iodide-based ligand exchange strategy for high-efficiency organic-cation perovskite quantum dot solar cells,2024
W4391265249,Double-layer of CNF/rGO film and CNF/rGO/FeCo-LDO aerogel structured composites for efficient electromagnetic interference shielding,2024
W4391333500,Smart Big Data Collection for Intelligent Supply Chain Improvement,2024
W4391693949,Alkaline Water Electrolysis for Green Hydrogen Production,2024
W4391929423,Porous Conductive Textiles for Wearable Electronics,2024
W4392005626,Ultra-broadband and wide-angle plasmonic light absorber based on all-dielectric gallium arsenide (GaAs) metasurface in visible and near-infrared region,2024
W4392167930,RNA interference in the era of nucleic acid therapeutics,2024
W4392193191,Challenges and barriers of using large language models (LLM) such as ChatGPT for diagnostic medicine with a focus on digital pathology – a recent scoping review,2024
W4392385779,Trapped O2 and the origin of voltage fade in layered Li-rich cathodes,2024
W4392504747,"Systematic analysis of ChatGPT, Google search and Llama 2 for clinical decision support tasks",2024
W4392560795,Lipid droplets and cellular lipid flux,2024
W4392713521,Structural Design for EMI Shielding: From Underlying Mechanisms to Common Pitfalls,2024
W4392744299,Next-Generation Multitarget Stool DNA Test for Colorectal Cancer Screening,2024
W4392763700,Single-atom Mo-tailored high-entropy-alloy ultrathin nanosheets with intrinsic tensile strain enhance electrocatalysis,2024
W4392872715,GLC_FCS30D: the first global 30 m land-cover dynamics monitoring product with a fine classification system for the period from 1985 to 2022 generated using dense-time-series Landsat imagery and the continuous change-detection method,2024
W4392962334,Enantioselective [2π + 2σ] Cycloadditions of Bicyclo[1.1.0]butanes with Vinylazaarenes through Asymmetric Photoredox Catalysis,2024
W4393164083,Non‐halogenated Solvent‐Processed Organic Solar Cells with Approaching 20 % Efficiency and Improved Photostability,2024
W4393238683,"Afamitresgene autoleucel for advanced synovial sarcoma and myxoid round cell liposarcoma (SPEARHEAD-1): an international, open-label, phase 2 trial",2024
W4393261943,Ion-induced field screening as a dominant factor in perovskite solar cell operational stability,2024
W4393410416,Tumor-Infiltrating Lymphocytes in Triple-Negative Breast Cancer,2024
W4394622107,9 Electrons in crystalline solids,2024
W4394843030,Convex Model-Based Reduced-Order Model for Uncertain Control Systems,2024
W4394938913,RemoteCLIP: A Vision Language Foundation Model for Remote Sensing,2024
W4395196137,Universidad de San Carlos de Guatemala - Colección de Cnidarios,2024
W4395252939,History of Life Exhibition,2024
W4396494636,American Musical Theater,2024
W4396669767,Building Information Modeling,2024
W4396678116,An Immunoregulation Hydrogel with Controlled Hyperthermia‐Augmented Oxygenation and ROS Scavenging for Treating Diabetic Foot Ulcers,2024
W4396783545,UNETR++: Delving Into Efficient and Accurate 3D Medical Image Segmentation,2024
W4396804578,What Makes Mainstream Media Mainstream,2024
W4397031034,MoS2-based charge trapping layer enabled triboelectric nanogenerator with assistance of CNN-GRU model for intelligent perception,2024
W4397036883,Regulatory mechanisms of PD-1/PD-L1 in cancers,2024
W4399119006,"Inflammatory risk and cardiovascular events in patients without obstructive coronary artery disease: the ORFAN multicentre, longitudinal cohort study",2024
W4399143104,"Hydrogen energy systems: Technologies, trends, and future prospects",2024
W4399180445,Three-year outcomes of post-acute sequelae of COVID-19,2024
